Column,X_DatasetID,Dataset,TRYreference,Primary Reference,AccSpeciesName,ObservationID,ObsDataID,DataName,OrigValueStr,OrigUnitStr,ValueKindName,LifeStage,Replicates,StdValue,UnitName,ErrorRisk,Comment,AuteurID,TraitAcc,StandardError,TraitID,TraitName,LastName,FirstName,SpeciesName,AccSpeciesID,DataID,OriglName,OrigUncertaintyStr,UncertaintyName,RelUncertaintyPercent,OrigObsDataID,Localisation_approximative_des_mesures_prises,prototole_utilise,a_prioriser,commentaires,notes_sur_travail_a_faire,CleUniqBDD,CleUniqDataset
1926,20,GLOPNET - Global Plant Trait Network Database,"Wright, I. J., P. B. Reich, M. Westoby, D. D. Ackerly, Z. Baruch, F. Bongers, J. Cavender-Bares, T. Chapin, J. H. C. Cornelissen, M. Diemer, J. Flexas, E. Garnier, P. K. Groom, J. Gulias, K. Hikosaka, B. B. Lamont, T. Lee, W. Lee, C. Lusk, J. J. Midgley, M. L. Navas, U. Niinemets, J. Oleksyn, N. Osada, H. Poorter, P. Poot, L. Prior, V. I. Pyankov, C. Roumet, S. C. Thomas, M. G. Tjoelker, E. J. Veneklaas, and R. Villar. 2004. The worldwide leaf economics spectrum. Nature 428:821-827.","Navas, M.-L. et al. Leaf life span, dynamics and construction cost of species from Mediterranean old-fields differing in successional status. New Phytologist 159, 213-228 (2003).",Rubus sp,1288847,8597427,SLA: undefined if petiole in- or excluded (1),81.30081,g/m2,Single,Unknown,,12.3,mm2 mg-1,1.60339,,Erica,SLA,,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Wright,Ian,Rubus sp,47353,6598,LMA,,,,,,,,,,,
1927,20,GLOPNET - Global Plant Trait Network Database,"Wright, I. J., P. B. Reich, M. Westoby, D. D. Ackerly, Z. Baruch, F. Bongers, J. Cavender-Bares, T. Chapin, J. H. C. Cornelissen, M. Diemer, J. Flexas, E. Garnier, P. K. Groom, J. Gulias, K. Hikosaka, B. B. Lamont, T. Lee, W. Lee, C. Lusk, J. J. Midgley, M. L. Navas, U. Niinemets, J. Oleksyn, N. Osada, H. Poorter, P. Poot, L. Prior, V. I. Pyankov, C. Roumet, S. C. Thomas, M. G. Tjoelker, E. J. Veneklaas, and R. Villar. 2004. The worldwide leaf economics spectrum. Nature 428:821-827.","Navas, M.-L. et al. Leaf life span, dynamics and construction cost of species from Mediterranean old-fields differing in successional status. New Phytologist 159, 213-228 (2003).",Rubus sp,1288847,8597426,SLA: undefined if petiole in- or excluded,123,cm2/g,Single,Unknown ,,12.3,mm2 mg-1,1.25501,,Erica,SLA,,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Wright,Ian,Rubus sp,47353,6584,SLA,,,,,,,,,,,
1928,20,GLOPNET - Global Plant Trait Network Database,"Wright, I. J., P. B. Reich, M. Westoby, D. D. Ackerly, Z. Baruch, F. Bongers, J. Cavender-Bares, T. Chapin, J. H. C. Cornelissen, M. Diemer, J. Flexas, E. Garnier, P. K. Groom, J. Gulias, K. Hikosaka, B. B. Lamont, T. Lee, W. Lee, C. Lusk, J. J. Midgley, M. L. Navas, U. Niinemets, J. Oleksyn, N. Osada, H. Poorter, P. Poot, L. Prior, V. I. Pyankov, C. Roumet, S. C. Thomas, M. G. Tjoelker, E. J. Veneklaas, and R. Villar. 2004. The worldwide leaf economics spectrum. Nature 428:821-827.","Garnier, E. et al. Consistency of species ranking based on functional leaf traits. New Phytologist 152, 69-83 (2001).",Rubus sp,1288774,8589323,SLA: undefined if petiole in- or excluded,170,cm2/g,Single,Unknown ,,17,mm2 mg-1,0.399382,,Erica,SLA,,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Wright,Ian,Rubus sp,47353,6584,SLA,,,,,,,,,,,
1929,20,GLOPNET - Global Plant Trait Network Database,"Wright, I. J., P. B. Reich, M. Westoby, D. D. Ackerly, Z. Baruch, F. Bongers, J. Cavender-Bares, T. Chapin, J. H. C. Cornelissen, M. Diemer, J. Flexas, E. Garnier, P. K. Groom, J. Gulias, K. Hikosaka, B. B. Lamont, T. Lee, W. Lee, C. Lusk, J. J. Midgley, M. L. Navas, U. Niinemets, J. Oleksyn, N. Osada, H. Poorter, P. Poot, L. Prior, V. I. Pyankov, C. Roumet, S. C. Thomas, M. G. Tjoelker, E. J. Veneklaas, and R. Villar. 2004. The worldwide leaf economics spectrum. Nature 428:821-827.","Garnier, E. et al. Consistency of species ranking based on functional leaf traits. New Phytologist 152, 69-83 (2001).",Rubus sp,1288793,8591418,SLA: undefined if petiole in- or excluded,187,cm2/g,Single,Unknown ,,18.7,mm2 mg-1,0.41065,,Erica,SLA,,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Wright,Ian,Rubus sp,47353,6584,SLA,,,,,,,,,,,
1930,68,The Functional Ecology of Trees (FET) Database - Jena,"Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.",,Rubus sp,1824974,14811939,SLA: undefined if petiole in- or excluded,144,cm2/g,Single,Unknown ,,14.4,mm2 mg-1,0.838244,,Erica,SLA,,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Wirth,Christian,Rubus,47353,6584,TraitSLA,,,,,,,,,,,
1931,70,"Cedar Creek Savanna SLA, C, N Database","Willis, C. G., M. Halina, C. Lehman, P. B. Reich, A. Keen, S. McCarthy, and J. Cavender-Bares. 2010. Phylogenetic community structure in Minnesota oak savanna is influenced by spatial extent and environmental variation. Ecography 33:565-577.",,Rubus sp,770764,3516066,SLA: petiole included,175.7163,cm2/g,Single,Unknown ,,17.57163,mm2 mg-1,0.45008,,Erica,SLA,,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Reich,Peter,Rubus sp.,47353,6583,SLA,,,,,,,,,,,
1932,70,"Cedar Creek Savanna SLA, C, N Database","Willis, C. G., M. Halina, C. Lehman, P. B. Reich, A. Keen, S. McCarthy, and J. Cavender-Bares. 2010. Phylogenetic community structure in Minnesota oak savanna is influenced by spatial extent and environmental variation. Ecography 33:565-577.",,Rubus sp,770711,3515115,SLA: petiole included,215.9527,cm2/g,Single,Unknown ,,21.59527,mm2 mg-1,0.393851,,Erica,SLA,,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Reich,Peter,Rubus sp.,47353,6583,SLA,,,,,,,,,,,
1933,70,"Cedar Creek Savanna SLA, C, N Database","Willis, C. G., M. Halina, C. Lehman, P. B. Reich, A. Keen, S. McCarthy, and J. Cavender-Bares. 2010. Phylogenetic community structure in Minnesota oak savanna is influenced by spatial extent and environmental variation. Ecography 33:565-577.",,Rubus sp,770661,3514263,SLA: petiole included,251.1356,cm2/g,Single,Unknown ,,25.11356,mm2 mg-1,0.691916,,Erica,SLA,,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Reich,Peter,Rubus sp.,47353,6583,SLA,,,,,,,,,,,
1934,70,"Cedar Creek Savanna SLA, C, N Database","Willis, C. G., M. Halina, C. Lehman, P. B. Reich, A. Keen, S. McCarthy, and J. Cavender-Bares. 2010. Phylogenetic community structure in Minnesota oak savanna is influenced by spatial extent and environmental variation. Ecography 33:565-577.",,Rubus sp,770613,3513447,SLA: petiole included,257.1783,cm2/g,Single,Unknown ,,25.71783,mm2 mg-1,0.744739,,Erica,SLA,,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Reich,Peter,Rubus sp.,47353,6583,SLA,,,,,,,,,,,
1935,70,"Cedar Creek Savanna SLA, C, N Database","Willis, C. G., M. Halina, C. Lehman, P. B. Reich, A. Keen, S. McCarthy, and J. Cavender-Bares. 2010. Phylogenetic community structure in Minnesota oak savanna is influenced by spatial extent and environmental variation. Ecography 33:565-577.",,Rubus sp,770171,3505623,SLA: petiole included,261.9626,cm2/g,Single,Unknown ,,26.19626,mm2 mg-1,0.785688,,Erica,SLA,,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Reich,Peter,Rubus sp.,47353,6583,SLA,,,,,,,,,,,
1936,70,"Cedar Creek Savanna SLA, C, N Database","Willis, C. G., M. Halina, C. Lehman, P. B. Reich, A. Keen, S. McCarthy, and J. Cavender-Bares. 2010. Phylogenetic community structure in Minnesota oak savanna is influenced by spatial extent and environmental variation. Ecography 33:565-577.",,Rubus sp,770549,3512362,SLA: petiole included,268.0261,cm2/g,Single,Unknown ,,26.80261,mm2 mg-1,0.848064,,Erica,SLA,,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Reich,Peter,Rubus sp.,47353,6583,SLA,,,,,,,,,,,
1937,70,"Cedar Creek Savanna SLA, C, N Database","Willis, C. G., M. Halina, C. Lehman, P. B. Reich, A. Keen, S. McCarthy, and J. Cavender-Bares. 2010. Phylogenetic community structure in Minnesota oak savanna is influenced by spatial extent and environmental variation. Ecography 33:565-577.",,Rubus sp,770656,3514178,SLA: petiole included,269.0166,cm2/g,Single,Unknown ,,26.90166,mm2 mg-1,0.859406,,Erica,SLA,,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Reich,Peter,Rubus sp.,47353,6583,SLA,,,,,,,,,,,
1938,70,"Cedar Creek Savanna SLA, C, N Database","Willis, C. G., M. Halina, C. Lehman, P. B. Reich, A. Keen, S. McCarthy, and J. Cavender-Bares. 2010. Phylogenetic community structure in Minnesota oak savanna is influenced by spatial extent and environmental variation. Ecography 33:565-577.",,Rubus sp,770589,3513039,SLA: petiole included,293.2009,cm2/g,Single,Unknown ,,29.32009,mm2 mg-1,1.12408,,Erica,SLA,,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Reich,Peter,Rubus sp.,47353,6583,SLA,,,,,,,,,,,
1939,70,"Cedar Creek Savanna SLA, C, N Database","Willis, C. G., M. Halina, C. Lehman, P. B. Reich, A. Keen, S. McCarthy, and J. Cavender-Bares. 2010. Phylogenetic community structure in Minnesota oak savanna is influenced by spatial extent and environmental variation. Ecography 33:565-577.",,Rubus sp,770608,3513362,SLA: petiole included,298.2327,cm2/g,Single,Unknown ,,29.82327,mm2 mg-1,1.1764,,Erica,SLA,,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Reich,Peter,Rubus sp.,47353,6583,SLA,,,,,,,,,,,
1940,70,"Cedar Creek Savanna SLA, C, N Database","Willis, C. G., M. Halina, C. Lehman, P. B. Reich, A. Keen, S. McCarthy, and J. Cavender-Bares. 2010. Phylogenetic community structure in Minnesota oak savanna is influenced by spatial extent and environmental variation. Ecography 33:565-577.",,Rubus sp,769958,3501895,SLA: petiole included,323.3822,cm2/g,Single,Unknown ,,32.33822,mm2 mg-1,1.42533,,Erica,SLA,,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Reich,Peter,Rubus sp.,47353,6583,SLA,,,,,,,,,,,
1941,70,"Cedar Creek Savanna SLA, C, N Database","Willis, C. G., M. Halina, C. Lehman, P. B. Reich, A. Keen, S. McCarthy, and J. Cavender-Bares. 2010. Phylogenetic community structure in Minnesota oak savanna is influenced by spatial extent and environmental variation. Ecography 33:565-577.",,Rubus sp,770646,3514008,SLA: petiole included,328.6166,cm2/g,Single,Unknown ,,32.86166,mm2 mg-1,1.47469,,Erica,SLA,,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Reich,Peter,Rubus sp.,47353,6583,SLA,,,,,,,,,,,
1942,70,"Cedar Creek Savanna SLA, C, N Database","Willis, C. G., M. Halina, C. Lehman, P. B. Reich, A. Keen, S. McCarthy, and J. Cavender-Bares. 2010. Phylogenetic community structure in Minnesota oak savanna is influenced by spatial extent and environmental variation. Ecography 33:565-577.",,Rubus sp,770622,3513600,SLA: petiole included,369.283,cm2/g,Single,Unknown ,,36.9283,mm2 mg-1,1.83341,,Erica,SLA,,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Reich,Peter,Rubus sp.,47353,6583,SLA,,,,,,,,,,,
1943,70,"Cedar Creek Savanna SLA, C, N Database","Willis, C. G., M. Halina, C. Lehman, P. B. Reich, A. Keen, S. McCarthy, and J. Cavender-Bares. 2010. Phylogenetic community structure in Minnesota oak savanna is influenced by spatial extent and environmental variation. Ecography 33:565-577.",,Rubus sp,770628,3513702,SLA: petiole included,463.3223,cm2/g,Single,Unknown ,,46.33223,mm2 mg-1,2.53092,,Erica,SLA,,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Reich,Peter,Rubus sp.,47353,6583,SLA,,,,,,,,,,,
1944,86,Sheffield-Iran-Spain Database,"Díaz, S., J. G. Hodgson, K. Thompson, M. Cabido, J. H. C. Cornelissen, A. Jalili, G. Montserrat-Martí, J. P. Grime, F. Zarrinkamar, Y. Asri, S. R. Band, S. Basconcelo, P. Castro-Díez, G. Funes, B. Hamzehee, M. Khoshnevi, N. Pérez-Harguindeguy, M. C. Pérez-Rontomé, F. A. Shirvany, F. Vendramini, S. Yazdani, R. Abbas-Azimi, A. Bogaard, S. Boustani, M. Charles, M. Dehghan, L. de Torres-Espuny, V. Falczuk, J. Guerrero-Campo, A. Hynd, G. Jones, E. Kowsary, F. Kazemi-Saeed, M. Maestro-Martínez, A. Romo-Díez, S. Shaw, B. Siavash, P. Villar-Salvador, and M. R. Zak. 2004. The plant traits that drive ecosystems: Evidence from three continents. Journal of Vegetation Science 15:295-304.",,Rubus sp,158239,1665026,SLA: petiole excluded,26.61451,mm2/mg,Mean,Adult,,26.61451,mm2 mg-1,1.47676,,Erica,SLA,,3115,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",Díaz,Sandra,Rubus sp.,47353,6582,"Specific leaf area (mm2 mg-1) measured without petiole, but compound leaves measured with rachis",,,,,,,,,,,
1945,133,New York Old Field Plant Traits Database,"Siefert, A. 2012. Spatial patterns of functional divergence in old-field plant communities. Oikos 121: 907-914",,Rubus sp,1054542,6683411,SLA: petiole included,14.32,m2 kg-1,Single,Unknown,,14.32,mm2 mg-1,1.07924,,Erica,SLA,,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Siefert,Andrew,Rubus sp.,47353,6583,SLA,,,,,,,,,,,
1946,133,New York Old Field Plant Traits Database,"Siefert, A. 2012. Spatial patterns of functional divergence in old-field plant communities. Oikos 121: 907-914",,Rubus sp,1054750,6686947,SLA: petiole included,14.81,m2 kg-1,Single,Unknown,,14.81,mm2 mg-1,0.975789,,Erica,SLA,,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Siefert,Andrew,Rubus sp.,47353,6583,SLA,,,,,,,,,,,
1947,133,New York Old Field Plant Traits Database,"Siefert, A. 2012. Spatial patterns of functional divergence in old-field plant communities. Oikos 121: 907-914",,Rubus sp,1054751,6686964,SLA: petiole included,15,m2 kg-1,Single,Unknown,,15,mm2 mg-1,0.936595,,Erica,SLA,,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Siefert,Andrew,Rubus sp.,47353,6583,SLA,,,,,,,,,,,
1948,133,New York Old Field Plant Traits Database,"Siefert, A. 2012. Spatial patterns of functional divergence in old-field plant communities. Oikos 121: 907-914",,Rubus sp,1054752,6686981,SLA: petiole included,15.6,m2 kg-1,Single,Unknown,,15.6,mm2 mg-1,0.816006,,Erica,SLA,,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Siefert,Andrew,Rubus sp.,47353,6583,SLA,,,,,,,,,,,
1949,133,New York Old Field Plant Traits Database,"Siefert, A. 2012. Spatial patterns of functional divergence in old-field plant communities. Oikos 121: 907-914",,Rubus sp,1054754,6687015,SLA: petiole included,18.07,m2 kg-1,Single,Unknown,,18.07,mm2 mg-1,0.364092,,Erica,SLA,,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Siefert,Andrew,Rubus sp.,47353,6583,SLA,,,,,,,,,,,
1950,133,New York Old Field Plant Traits Database,"Siefert, A. 2012. Spatial patterns of functional divergence in old-field plant communities. Oikos 121: 907-914",,Rubus sp,1054063,6675268,SLA: petiole included,18.13,m2 kg-1,Single,Unknown,,18.13,mm2 mg-1,0.3539,,Erica,SLA,,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Siefert,Andrew,Rubus sp.,47353,6583,SLA,,,,,,,,,,,
1951,133,New York Old Field Plant Traits Database,"Siefert, A. 2012. Spatial patterns of functional divergence in old-field plant communities. Oikos 121: 907-914",,Rubus sp,1054753,6686998,SLA: petiole included,19.22,m2 kg-1,Single,Unknown,,19.22,mm2 mg-1,0.227088,,Erica,SLA,,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Siefert,Andrew,Rubus sp.,47353,6583,SLA,,,,,,,,,,,
1952,236,Chinese Traits,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169–180",,Rubus sp,1671043,11454899,SLA: undefined if petiole in- or excluded,44.09779,mm2mg-1,Single,Unknown,,44.09779,mm2 mg-1,2.12086,,Erica,SLA,,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Harrison,Sandy,Rubus sp,47353,6584,SLA(mm2mg-1),,,,,,,,,,,
1953,319,Plant Traits from Fynbos Forests in the Cape Region,"Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331–340 DOI:10.1016/j.ppees.2014.08.002",,Rubus sp,2474019,20184458,SLA: petiole included,24.79514,mm2/mg,Single,Adult,,24.79514,mm2 mg-1,0.663568,,Erica,SLA,,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Onstein,Renske,Rubus sp,47353,6583,SLA included,,,,,,,,,,,
1954,319,Plant Traits from Fynbos Forests in the Cape Region,"Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331–340 DOI:10.1016/j.ppees.2014.08.002",,Rubus sp,2474018,20184450,SLA: petiole included,24.81185,mm2/mg,Single,Adult,,24.81185,mm2 mg-1,0.665064,,Erica,SLA,,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Onstein,Renske,Rubus sp,47353,6583,SLA included,,,,,,,,,,,
1955,319,Plant Traits from Fynbos Forests in the Cape Region,"Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331–340 DOI:10.1016/j.ppees.2014.08.002",,Rubus sp,2474017,20184442,SLA: petiole included,25.75285,mm2/mg,Single,Adult,,25.75285,mm2 mg-1,0.747762,,Erica,SLA,,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Onstein,Renske,Rubus sp,47353,6583,SLA included,,,,,,,,,,,
1956,319,Plant Traits from Fynbos Forests in the Cape Region,"Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331–340 DOI:10.1016/j.ppees.2014.08.002",,Rubus sp,2474022,20184484,SLA: petiole included,25.83815,mm2/mg,Single,Adult,,25.83815,mm2 mg-1,0.755109,,Erica,SLA,,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Onstein,Renske,Rubus sp,47353,6583,SLA included,,,,,,,,,,,
1957,319,Plant Traits from Fynbos Forests in the Cape Region,"Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331–340 DOI:10.1016/j.ppees.2014.08.002",,Rubus sp,2474021,20184476,SLA: petiole included,25.8882,mm2/mg,Single,Adult,,25.8882,mm2 mg-1,0.759408,,Erica,SLA,,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Onstein,Renske,Rubus sp,47353,6583,SLA included,,,,,,,,,,,
1958,319,Plant Traits from Fynbos Forests in the Cape Region,"Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331–340 DOI:10.1016/j.ppees.2014.08.002",,Rubus sp,2474024,20184500,SLA: petiole included,26.14019,mm2/mg,Single,Adult,,26.14019,mm2 mg-1,0.780928,,Erica,SLA,,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Onstein,Renske,Rubus sp,47353,6583,SLA included,,,,,,,,,,,
1959,319,Plant Traits from Fynbos Forests in the Cape Region,"Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331–340 DOI:10.1016/j.ppees.2014.08.002",,Rubus sp,2474025,20184508,SLA: petiole included,26.41652,mm2/mg,Single,Adult,,26.41652,mm2 mg-1,0.804289,,Erica,SLA,,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Onstein,Renske,Rubus sp,47353,6583,SLA included,,,,,,,,,,,
1960,319,Plant Traits from Fynbos Forests in the Cape Region,"Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331–340 DOI:10.1016/j.ppees.2014.08.002",,Rubus sp,2474023,20184492,SLA: petiole included,31.99747,mm2/mg,Single,Adult,,31.99747,mm2 mg-1,1.39276,,Erica,SLA,,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Onstein,Renske,Rubus sp,47353,6583,SLA included,,,,,,,,,,,
1961,319,Plant Traits from Fynbos Forests in the Cape Region,"Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331–340 DOI:10.1016/j.ppees.2014.08.002",,Rubus sp,2474016,20184434,SLA: petiole included,36.1345,mm2/mg,Single,Adult,,36.1345,mm2 mg-1,1.7666,,Erica,SLA,,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Onstein,Renske,Rubus sp,47353,6583,SLA included,,,,,,,,,,,
1962,319,Plant Traits from Fynbos Forests in the Cape Region,"Onstein RE, Richard J. Carter, Yaowu Xing, H. Peter LinderInstitute (2014) Diversification rate shifts in the Cape Floristic Region: The right traits in the right place at the right time. Perspectives in Plant Ecology, Evolution and Systematics 16(6) 331–340 DOI:10.1016/j.ppees.2014.08.002",,Rubus sp,2474020,20184466,SLA: petiole included,36.58065,mm2/mg,Single,Adult,,36.58065,mm2 mg-1,1.80433,,Erica,SLA,,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Onstein,Renske,Rubus sp,47353,6583,SLA included,,,,,,,,,,,
1963,353,Old fields of Eastern US (Siefert Data),"Siefert, A., Fridley, J.D., and Ritchie, M.E. 2014. Community functional responses to soil and climate at multiple spatial scales: when does intraspecific variation matter? PLOS ONE 9: e111189",,Rubus sp,2510459,20882298,SLA: petiole included,9.522593,m2/kg,Single,Adult,,9.522593,mm2 mg-1,2.33365,,Erica,SLA,,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Negoita,Luka,Rubus sp,47353,6583,sla (m2/kg),,,,,,,,,,,
1964,353,Old fields of Eastern US (Siefert Data),"Siefert, A., Fridley, J.D., and Ritchie, M.E. 2014. Community functional responses to soil and climate at multiple spatial scales: when does intraspecific variation matter? PLOS ONE 9: e111189",,Rubus sp,2510736,20885899,SLA: petiole included,10.55233,m2/kg,Single,Adult,,10.55233,mm2 mg-1,2.01795,,Erica,SLA,,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Negoita,Luka,Rubus sp,47353,6583,sla (m2/kg),,,,,,,,,,,
1965,353,Old fields of Eastern US (Siefert Data),"Siefert, A., Fridley, J.D., and Ritchie, M.E. 2014. Community functional responses to soil and climate at multiple spatial scales: when does intraspecific variation matter? PLOS ONE 9: e111189",,Rubus sp,2510700,20885431,SLA: petiole included,10.78436,m2/kg,Single,Adult,,10.78436,mm2 mg-1,1.95108,,Erica,SLA,,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Negoita,Luka,Rubus sp,47353,6583,sla (m2/kg),,,,,,,,,,,
1966,353,Old fields of Eastern US (Siefert Data),"Siefert, A., Fridley, J.D., and Ritchie, M.E. 2014. Community functional responses to soil and climate at multiple spatial scales: when does intraspecific variation matter? PLOS ONE 9: e111189",,Rubus sp,2510412,20881687,SLA: petiole included,10.915,m2/kg,Single,Adult,,10.915,mm2 mg-1,1.91405,,Erica,SLA,,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Negoita,Luka,Rubus sp,47353,6583,sla (m2/kg),,,,,,,,,,,
1967,353,Old fields of Eastern US (Siefert Data),"Siefert, A., Fridley, J.D., and Ritchie, M.E. 2014. Community functional responses to soil and climate at multiple spatial scales: when does intraspecific variation matter? PLOS ONE 9: e111189",,Rubus sp,2510411,20881674,SLA: petiole included,11.153,m2/kg,Single,Adult,,11.153,mm2 mg-1,1.84773,,Erica,SLA,,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Negoita,Luka,Rubus sp,47353,6583,sla (m2/kg),,,,,,,,,,,
1968,353,Old fields of Eastern US (Siefert Data),"Siefert, A., Fridley, J.D., and Ritchie, M.E. 2014. Community functional responses to soil and climate at multiple spatial scales: when does intraspecific variation matter? PLOS ONE 9: e111189",,Rubus sp,2510460,20882311,SLA: petiole included,11.26167,m2/kg,Single,Adult,,11.26167,mm2 mg-1,1.81792,,Erica,SLA,,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Negoita,Luka,Rubus sp,47353,6583,sla (m2/kg),,,,,,,,,,,
1969,353,Old fields of Eastern US (Siefert Data),"Siefert, A., Fridley, J.D., and Ritchie, M.E. 2014. Community functional responses to soil and climate at multiple spatial scales: when does intraspecific variation matter? PLOS ONE 9: e111189",,Rubus sp,2510787,20886562,SLA: petiole included,11.45158,m2/kg,Single,Adult,,11.45158,mm2 mg-1,1.7665,,Erica,SLA,,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Negoita,Luka,Rubus sp,47353,6583,sla (m2/kg),,,,,,,,,,,
